session_id,session_length,unique_main_categories,most_freq_main_category,unique_models_viewed,unique_colours,most_freq_colour,avg_price_viewed,session_revenue_potential,max_price_viewed,max_page_reached,total_pages_viewed,month_first,day_first,country_first,purchase_completed
19409,17,4,2,13,8,9,42.84615384615385,557.0,65.0,3,13,7,15,29,0
19410,2,1,2,2,2,12,52.5,105.0,67.0,2,2,7,15,29,0
19411,2,1,3,1,1,9,23.0,23.0,23.0,1,1,7,15,29,0
19412,1,1,4,1,1,6,38.0,38.0,38.0,4,1,7,15,29,0
19413,1,1,1,1,1,2,38.0,38.0,38.0,1,1,7,15,29,0
19414,2,1,3,1,1,13,28.0,56.0,28.0,1,2,7,15,29,0
19415,12,3,4,9,6,2,39.0,351.0,52.0,3,9,7,15,29,0
19416,22,3,1,15,8,9,47.266666666666666,709.0,67.0,2,15,7,15,9,0
19417,1,1,2,1,1,4,57.0,57.0,57.0,1,1,7,15,29,0
19418,3,1,1,2,2,2,62.0,124.0,62.0,3,2,7,15,29,0
19419,4,2,2,3,2,2,49.333333333333336,148.0,67.0,3,3,7,15,29,0
19420,2,2,1,2,2,3,35.5,71.0,43.0,1,2,7,15,44,0
19421,1,1,2,1,1,7,38.0,38.0,38.0,2,1,7,15,44,0
19422,1,1,3,1,1,14,43.0,43.0,43.0,1,1,7,15,29,0
19424,6,2,2,4,4,2,42.75,171.0,57.0,1,4,7,15,29,0
19425,3,2,3,3,3,3,47.666666666666664,143.0,72.0,3,3,7,15,29,0
19426,5,2,2,3,2,6,45.6,228.0,57.0,4,5,7,15,9,0
19427,1,1,4,1,1,2,43.0,43.0,43.0,1,1,7,15,29,0
19428,3,2,1,2,2,1,43.0,86.0,48.0,1,2,7,15,29,0
19429,13,3,3,10,7,6,44.916666666666664,539.0,62.0,2,12,7,15,29,0
19430,5,2,3,4,3,14,42.75,171.0,57.0,3,4,7,15,29,0
19431,3,1,1,2,1,3,49.0,98.0,60.0,1,2,7,15,29,0
19432,9,2,2,7,5,12,52.25,418.0,62.0,2,8,7,15,29,0
19433,1,1,1,1,1,3,60.0,60.0,60.0,1,1,7,15,29,0
19434,17,1,1,13,4,3,50.30769230769231,654.0,82.0,2,13,7,15,29,0
19435,2,2,2,2,2,3,45.0,90.0,57.0,1,2,7,15,29,0
19436,4,3,1,4,3,3,46.25,185.0,62.0,1,4,7,15,29,0
19437,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,15,29,0
19438,2,1,1,2,1,3,77.0,154.0,82.0,1,2,7,15,29,0
19439,8,2,3,4,3,6,40.5,162.0,62.0,3,4,7,15,29,0
19440,1,1,1,1,1,1,62.0,62.0,62.0,2,1,7,15,29,0
19441,1,1,4,1,1,6,28.0,28.0,28.0,2,1,7,15,29,0
19442,2,2,2,2,2,4,50.0,100.0,52.0,1,2,7,15,29,0
19443,1,1,1,1,1,3,62.0,62.0,62.0,1,1,7,15,29,0
19444,4,2,2,4,4,6,49.0,196.0,62.0,2,4,7,15,29,0
19445,1,1,1,1,1,1,62.0,62.0,62.0,2,1,7,15,29,0
19446,5,3,1,4,3,3,48.75,195.0,62.0,1,4,7,15,29,0
19447,1,1,3,1,1,9,48.0,48.0,48.0,1,1,7,15,29,0
19448,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,15,29,0
19450,3,1,1,3,1,2,54.0,162.0,62.0,3,3,7,15,9,0
19451,7,2,2,7,6,2,49.714285714285715,348.0,67.0,2,7,7,15,44,0
19452,2,1,2,2,2,2,50.0,100.0,57.0,1,2,7,15,29,0
19453,4,2,2,3,3,6,46.0,138.0,57.0,2,3,7,15,29,0
19454,14,4,1,12,5,3,48.25,579.0,82.0,1,12,7,15,29,0
19455,2,1,4,1,1,2,43.0,43.0,43.0,1,1,7,15,29,0
19456,11,2,2,6,4,2,45.0,270.0,57.0,1,6,7,15,29,0
19457,23,3,2,15,7,7,43.9375,703.0,67.0,2,16,7,15,29,0
19458,1,1,4,1,1,3,38.0,38.0,38.0,1,1,7,15,29,0
19459,4,1,1,3,2,3,51.0,153.0,72.0,1,3,7,15,29,0
19460,2,1,2,1,1,9,38.0,76.0,38.0,1,2,7,15,46,0
19461,2,2,1,2,2,3,55.0,110.0,62.0,1,2,7,15,46,0
19462,2,1,2,2,1,2,52.5,105.0,62.0,2,2,7,15,46,0
19463,19,1,4,16,6,9,37.6875,603.0,48.0,4,16,7,15,29,0
19464,120,3,4,79,12,2,37.27173913043478,3429.0,72.0,5,92,7,15,29,1
19465,15,4,4,10,5,3,40.90909090909091,450.0,62.0,1,11,7,15,29,0
19466,3,1,4,2,2,14,43.0,129.0,43.0,3,3,7,15,29,0
19467,2,1,3,2,1,9,35.5,71.0,48.0,1,2,7,15,29,0
19468,3,1,1,3,3,1,44.333333333333336,133.0,62.0,2,3,7,15,9,0
19469,24,1,1,7,3,3,58.7,1174.0,82.0,1,20,7,15,9,0
19470,2,2,1,2,2,3,57.0,114.0,62.0,1,2,7,15,29,0
19471,11,1,4,8,2,2,36.5,365.0,48.0,2,10,7,15,29,0
19472,2,1,1,1,1,3,62.0,62.0,62.0,1,1,7,15,29,0
19473,2,1,3,2,2,12,40.5,81.0,48.0,2,2,7,15,29,0
19474,10,1,4,10,7,7,37.0,370.0,48.0,5,10,7,15,29,1
19475,8,3,1,7,3,2,47.57142857142857,333.0,77.0,3,7,7,15,29,0
19476,34,3,4,20,9,9,43.666666666666664,1179.0,62.0,5,27,7,15,29,1
19477,5,3,1,3,2,3,51.666666666666664,155.0,67.0,1,3,7,15,29,0
19478,10,3,1,7,5,3,45.57142857142857,319.0,82.0,3,7,7,16,29,0
19479,2,1,4,1,1,2,33.0,33.0,33.0,4,1,7,16,29,0
19480,15,4,1,8,5,2,37.27272727272727,410.0,62.0,3,11,7,16,29,0
19481,3,2,1,2,2,3,46.5,93.0,60.0,1,2,7,16,29,0
19482,33,2,3,20,7,14,35.26086956521739,811.0,55.0,4,23,7,16,29,0
19483,2,1,3,2,2,2,38.0,76.0,38.0,3,2,7,16,9,0
19484,7,2,1,5,4,1,42.833333333333336,257.0,62.0,1,6,7,16,9,0
19485,3,1,2,2,2,2,52.0,104.0,52.0,1,2,7,16,29,0
19486,3,2,3,3,2,4,45.333333333333336,136.0,50.0,2,3,7,16,29,0
19488,13,3,2,12,4,2,48.833333333333336,586.0,67.0,1,12,7,16,29,0
19489,16,2,3,12,6,3,43.30769230769231,563.0,72.0,1,13,7,16,29,0
19490,8,4,2,7,6,13,40.57142857142857,284.0,62.0,3,7,7,16,29,0
19491,1,1,1,1,1,1,28.0,28.0,28.0,1,1,7,16,29,0
19492,1,1,1,1,1,3,62.0,62.0,62.0,1,1,7,16,29,0
19493,3,1,3,2,2,11,46.5,93.0,55.0,3,2,7,16,29,0
19494,17,1,4,14,8,2,38.714285714285715,542.0,48.0,5,14,7,16,29,1
19495,12,3,1,9,5,2,44.3,443.0,62.0,3,10,7,16,29,0
19496,3,2,1,2,2,3,56.0,112.0,60.0,1,2,7,16,24,0
19497,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,24,0
19498,9,1,2,8,7,12,51.625,413.0,57.0,1,8,7,16,29,0
19499,38,4,1,30,10,2,45.57575757575758,1504.0,62.0,5,33,7,16,24,1
19500,9,3,4,7,5,2,44.857142857142854,314.0,62.0,4,7,7,16,24,0
19501,2,2,2,2,2,2,55.0,110.0,62.0,1,2,7,16,29,0
19502,2,1,2,1,1,2,62.0,62.0,62.0,1,1,7,16,29,0
19503,10,2,1,10,5,2,42.4,424.0,62.0,3,10,7,16,29,0
19504,6,3,1,6,4,3,45.666666666666664,274.0,62.0,2,6,7,16,29,0
19505,9,3,1,9,6,3,43.333333333333336,390.0,62.0,4,9,7,16,9,0
19506,2,1,2,1,1,12,52.0,104.0,52.0,1,2,7,16,29,0
19507,20,2,3,18,11,2,45.44444444444444,818.0,72.0,4,18,7,16,29,0
19508,8,3,1,6,5,2,43.57142857142857,305.0,62.0,1,7,7,16,29,0
19509,9,1,1,9,2,3,50.44444444444444,454.0,82.0,1,9,7,16,29,0
19510,12,2,4,10,7,4,40.2,402.0,62.0,3,10,7,16,29,0
19511,5,1,1,4,2,3,47.75,191.0,72.0,1,4,7,16,29,0
19512,1,1,2,1,1,9,57.0,57.0,57.0,2,1,7,16,29,0
19513,2,1,4,1,1,3,28.0,28.0,28.0,1,1,7,16,29,0
19514,11,1,2,5,4,12,50.833333333333336,305.0,67.0,2,6,7,16,9,0
19515,2,1,1,1,1,2,38.0,38.0,38.0,2,1,7,16,29,0
19516,4,2,2,4,3,2,56.0,224.0,67.0,2,4,7,16,29,0
19517,4,2,4,3,3,2,46.5,186.0,62.0,1,4,7,16,29,0
19518,13,3,2,10,6,9,41.2,412.0,57.0,2,10,7,16,29,0
19519,20,2,1,14,7,2,48.05882352941177,817.0,72.0,3,17,7,16,29,0
19520,5,2,1,5,2,3,43.8,219.0,72.0,1,5,7,16,29,0
19521,7,2,3,6,4,13,37.166666666666664,223.0,48.0,4,6,7,16,29,0
19522,8,2,1,8,2,3,42.875,343.0,60.0,2,8,7,16,29,0
19523,1,1,2,1,1,9,38.0,38.0,38.0,1,1,7,16,29,0
19524,7,2,1,6,4,3,48.333333333333336,290.0,62.0,1,6,7,16,29,0
19525,5,2,2,4,3,7,38.0,152.0,43.0,2,4,7,16,29,0
19526,2,1,1,2,2,2,45.0,90.0,62.0,3,2,7,16,29,0
19527,3,1,3,2,2,9,48.0,96.0,48.0,1,2,7,16,29,0
19528,15,3,1,11,7,2,44.61538461538461,580.0,62.0,4,13,7,16,29,0
19529,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,29,0
19530,5,2,1,4,4,2,44.0,176.0,62.0,3,4,7,16,29,0
19531,9,3,4,6,5,2,40.142857142857146,281.0,43.0,1,7,7,16,29,0
19532,4,3,2,3,3,2,41.333333333333336,124.0,48.0,2,3,7,16,29,0
19533,8,4,3,7,5,4,41.142857142857146,288.0,62.0,1,7,7,16,29,0
19534,3,1,4,2,2,12,29.666666666666668,89.0,33.0,5,3,7,16,29,1
19535,6,2,1,6,4,3,50.833333333333336,305.0,82.0,1,6,7,16,29,0
19536,7,3,1,6,5,6,46.0,276.0,62.0,3,6,7,16,29,0
19537,1,1,2,1,1,6,38.0,38.0,38.0,2,1,7,16,29,0
19538,1,1,1,1,1,3,72.0,72.0,72.0,1,1,7,16,29,0
19539,6,2,1,6,2,3,46.0,276.0,62.0,1,6,7,16,29,0
19540,1,1,1,1,1,3,62.0,62.0,62.0,1,1,7,16,29,0
19541,1,1,2,1,1,2,67.0,67.0,67.0,1,1,7,16,29,0
19542,2,1,1,2,1,3,52.5,105.0,62.0,1,2,7,16,29,0
19543,8,4,1,7,6,3,40.714285714285715,285.0,57.0,1,7,7,16,29,0
19544,5,1,1,4,2,2,51.2,256.0,82.0,2,5,7,16,29,0
19545,2,2,3,2,2,4,43.0,86.0,48.0,1,2,7,16,29,0
19546,1,1,1,1,1,3,38.0,38.0,38.0,1,1,7,16,29,0
19547,1,1,2,1,1,4,57.0,57.0,57.0,1,1,7,16,29,0
19548,4,1,2,4,3,13,50.0,200.0,67.0,2,4,7,16,29,0
19549,2,1,1,2,1,3,52.5,105.0,62.0,1,2,7,16,29,0
19550,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,29,0
19551,8,2,4,5,5,2,40.4,202.0,60.0,3,5,7,16,29,0
19552,1,1,1,1,1,2,38.0,38.0,38.0,1,1,7,16,29,0
19553,3,2,1,3,1,3,47.666666666666664,143.0,62.0,1,3,7,16,29,0
19554,18,3,1,13,7,6,42.86666666666667,643.0,72.0,4,15,7,16,29,0
19555,7,1,2,4,3,12,57.0,228.0,62.0,2,4,7,16,29,0
19556,1,1,1,1,1,3,62.0,62.0,62.0,1,1,7,16,29,0
19557,1,1,2,1,1,3,57.0,57.0,57.0,1,1,7,16,29,0
19558,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,29,0
19559,7,2,3,7,5,3,45.42857142857143,318.0,57.0,4,7,7,16,29,0
19560,22,3,1,19,6,3,46.78947368421053,889.0,82.0,2,19,7,16,29,0
19561,5,1,3,4,4,6,36.0,144.0,48.0,3,4,7,16,29,0
19562,1,1,3,1,1,9,23.0,23.0,23.0,1,1,7,16,29,0
19563,1,1,3,1,1,14,57.0,57.0,57.0,2,1,7,16,29,0
19564,7,1,1,5,2,3,52.6,263.0,72.0,2,5,7,16,29,0
19565,3,2,3,3,3,3,45.333333333333336,136.0,62.0,3,3,7,16,29,0
19566,4,1,2,3,3,2,54.0,162.0,67.0,2,3,7,16,29,0
19567,14,3,1,12,5,2,43.833333333333336,526.0,62.0,4,12,7,16,29,0
19568,13,2,3,9,6,2,44.111111111111114,397.0,67.0,4,9,7,16,29,0
19569,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,29,0
19570,23,3,1,13,7,3,39.04761904761905,820.0,62.0,3,21,7,16,44,0
19571,14,3,1,10,6,3,45.2,452.0,62.0,5,10,7,16,24,1
19572,17,3,1,14,6,3,49.07142857142857,687.0,82.0,4,14,7,16,29,0
19573,2,2,1,2,2,9,35.5,71.0,38.0,1,2,7,16,29,0
19574,7,1,1,6,3,3,54.166666666666664,325.0,82.0,2,6,7,16,29,0
19575,10,1,3,7,6,9,33.25,266.0,48.0,3,8,7,16,29,0
19576,1,1,1,1,1,3,62.0,62.0,62.0,1,1,7,16,29,0
19577,1,1,3,1,1,6,48.0,48.0,48.0,1,1,7,16,29,0
19578,31,4,3,26,10,6,39.26923076923077,1021.0,62.0,4,26,7,16,29,0
19579,2,1,1,2,1,3,50.0,100.0,62.0,1,2,7,16,29,0
19580,1,1,2,1,1,11,57.0,57.0,57.0,2,1,7,16,29,0
19581,1,1,3,1,1,9,28.0,28.0,28.0,1,1,7,16,29,0
19582,26,3,3,22,10,2,48.72727272727273,1072.0,62.0,4,22,7,16,29,0
19583,4,2,1,4,2,2,44.0,176.0,62.0,2,4,7,16,29,0
19584,5,1,2,3,2,4,53.666666666666664,161.0,57.0,1,3,7,16,29,0
19585,4,2,1,4,4,2,52.5,210.0,82.0,2,4,7,16,29,0
19586,4,2,4,3,3,2,33.0,99.0,38.0,5,3,7,16,29,1
19587,3,2,4,3,3,4,36.0,108.0,52.0,3,3,7,16,29,0
19588,1,1,2,1,1,4,57.0,57.0,57.0,1,1,7,16,29,0
19589,22,2,4,18,8,2,41.333333333333336,744.0,67.0,3,18,7,16,29,0
19590,25,2,3,20,9,2,40.523809523809526,851.0,77.0,5,21,7,16,29,1
19591,3,3,1,3,2,4,50.666666666666664,152.0,62.0,1,3,7,16,29,0
19592,5,2,1,3,2,3,43.0,129.0,48.0,1,3,7,16,29,0
19593,20,3,2,19,10,6,45.473684210526315,864.0,72.0,4,19,7,16,29,0
19594,10,2,2,7,5,6,37.25,298.0,57.0,4,8,7,16,29,0
19595,2,1,3,1,1,9,48.0,48.0,48.0,1,1,7,16,29,0
19596,4,2,2,4,4,2,52.0,208.0,67.0,1,4,7,16,29,0
19597,2,1,1,1,1,2,38.0,38.0,38.0,1,1,7,16,29,0
19598,2,1,1,2,1,3,62.0,124.0,62.0,1,2,7,16,29,0
19599,3,1,4,2,2,2,33.0,66.0,38.0,1,2,7,16,29,0
19600,2,1,3,2,2,2,48.0,96.0,48.0,1,2,7,16,29,0
19601,12,3,4,7,4,3,40.55555555555556,365.0,62.0,4,9,7,16,29,0
19602,1,1,2,1,1,6,38.0,38.0,38.0,1,1,7,16,29,0
19603,1,1,1,1,1,3,72.0,72.0,72.0,1,1,7,16,29,0
19604,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,16,29,0
19605,2,2,1,2,2,3,57.0,114.0,62.0,1,2,7,16,29,0
19606,2,1,1,2,2,3,35.5,71.0,43.0,1,2,7,16,29,0
19607,3,1,2,3,2,2,39.666666666666664,119.0,43.0,2,3,7,16,29,0
19608,7,2,1,4,3,3,44.75,179.0,60.0,5,4,7,16,29,1
19609,2,1,2,1,1,2,57.0,57.0,57.0,2,1,7,16,29,0
19610,3,1,1,3,3,1,34.666666666666664,104.0,38.0,2,3,7,16,29,0
19611,10,4,1,7,6,3,47.714285714285715,334.0,62.0,4,7,7,16,29,0
19612,1,1,3,1,1,14,48.0,48.0,48.0,1,1,7,16,29,0
19613,18,2,1,12,7,3,44.53846153846154,579.0,62.0,3,13,7,16,29,0
19614,9,3,3,5,4,2,53.6,268.0,72.0,1,5,7,16,29,0
19615,4,3,1,3,2,6,39.666666666666664,119.0,48.0,2,3,7,16,29,0
19616,1,1,2,1,1,1,48.0,48.0,48.0,1,1,7,16,29,0
19617,3,2,3,3,3,6,41.0,123.0,62.0,1,3,7,16,29,0
19619,12,2,2,9,5,2,46.0,414.0,67.0,2,9,7,16,29,0
19620,1,1,1,1,1,2,62.0,62.0,62.0,1,1,7,16,29,0
19621,1,1,4,1,1,3,38.0,38.0,38.0,1,1,7,16,29,0
19622,3,1,3,3,3,2,43.0,129.0,48.0,4,3,7,16,29,0
19623,142,3,3,107,13,2,44.230088495575224,4998.0,77.0,4,113,7,16,29,0
19624,1,1,3,1,1,13,28.0,28.0,28.0,3,1,7,16,29,0
19626,11,3,1,9,3,3,54.4,544.0,82.0,4,10,7,16,29,0
19627,13,2,4,10,6,14,34.9,349.0,62.0,4,10,7,16,29,0
19628,1,1,3,1,1,2,48.0,48.0,48.0,3,1,7,16,29,0
19629,4,2,2,2,2,1,38.0,76.0,48.0,3,2,7,16,29,0
19630,4,3,1,4,4,2,48.25,193.0,67.0,3,4,7,16,29,0
19631,8,1,1,7,2,3,49.857142857142854,349.0,82.0,1,7,7,16,29,0
19632,1,1,2,1,1,4,57.0,57.0,57.0,1,1,7,16,44,0
19633,5,3,1,5,4,3,40.8,204.0,52.0,1,5,7,16,46,0
19634,4,1,2,3,2,2,55.666666666666664,167.0,62.0,1,3,7,16,46,0
19635,2,1,2,2,1,12,57.0,114.0,62.0,1,2,7,16,29,0
19636,14,3,4,9,5,4,37.4,374.0,52.0,4,10,7,16,29,0
19637,1,1,3,1,1,14,43.0,43.0,43.0,2,1,7,16,29,0
19638,2,1,1,2,1,3,43.0,86.0,43.0,1,2,7,16,29,0
19639,11,2,4,9,5,3,49.44444444444444,445.0,82.0,3,9,7,16,29,0
19641,5,2,3,5,4,4,34.0,170.0,48.0,1,5,7,16,29,0
19643,9,2,1,9,6,2,39.55555555555556,356.0,60.0,3,9,7,16,29,0
19644,2,1,2,2,2,6,45.0,90.0,52.0,2,2,7,16,29,0
19645,3,1,1,3,3,3,38.0,114.0,43.0,1,3,7,16,29,0
19646,3,1,1,2,1,2,50.0,100.0,62.0,1,2,7,16,9,0
19647,1,1,3,1,1,9,23.0,23.0,23.0,1,1,7,16,29,0
19648,7,3,4,6,3,2,38.666666666666664,232.0,52.0,1,6,7,16,29,0
19649,4,3,1,3,3,3,47.666666666666664,143.0,52.0,1,3,7,16,29,0
19650,2,1,2,2,2,6,50.0,100.0,62.0,2,2,7,16,29,0
19651,9,3,2,7,5,3,46.857142857142854,328.0,62.0,3,7,7,16,29,0
19652,1,1,1,1,1,3,72.0,72.0,72.0,1,1,7,16,9,0
19653,17,3,1,13,6,14,48.64705882352941,827.0,82.0,4,17,7,16,9,0
19654,5,1,1,1,1,3,43.0,129.0,43.0,1,3,7,16,9,0
19655,21,1,1,6,1,3,54.84615384615385,713.0,82.0,1,13,7,16,9,0
19656,20,2,2,15,10,2,51.733333333333334,776.0,67.0,2,15,7,16,29,0
19657,1,1,4,1,1,4,33.0,33.0,33.0,2,1,7,16,29,0
19658,13,3,3,9,6,4,40.3,403.0,57.0,4,10,7,16,29,0
19659,6,1,3,6,6,4,40.5,243.0,48.0,1,6,7,16,29,0
19660,4,1,1,4,2,3,55.5,222.0,62.0,1,4,7,16,29,0
19661,2,1,1,2,2,3,35.5,71.0,43.0,1,2,7,16,29,0
19662,3,1,3,1,1,6,57.0,57.0,57.0,4,1,7,16,29,0
19663,26,3,1,18,8,2,46.05555555555556,829.0,72.0,5,18,7,16,29,1
19664,3,1,2,3,3,2,53.666666666666664,161.0,57.0,2,3,7,16,29,0
19665,10,2,1,7,6,2,49.625,397.0,62.0,4,8,7,17,29,0
19666,7,3,1,7,5,3,42.142857142857146,295.0,62.0,2,7,7,17,29,0
19667,9,4,1,9,7,3,37.666666666666664,339.0,60.0,3,9,7,17,29,0
19668,5,1,3,4,3,14,30.5,122.0,43.0,3,4,7,17,29,0
19669,1,1,1,1,1,1,28.0,28.0,28.0,1,1,7,17,24,0
19670,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,17,29,0
19671,6,1,1,4,2,1,40.25,161.0,62.0,1,4,7,17,29,0
19672,4,2,1,3,3,9,37.75,151.0,62.0,2,4,7,17,9,0
19673,52,4,2,36,12,9,45.37837837837838,1679.0,72.0,2,37,7,17,29,0
19674,4,1,2,4,2,2,60.75,243.0,67.0,2,4,7,17,29,0
19675,2,1,2,1,1,2,38.0,76.0,38.0,1,2,7,17,29,0
19676,1,1,2,1,1,2,43.0,43.0,43.0,1,1,7,17,9,0
19677,1,1,3,1,1,6,48.0,48.0,48.0,1,1,7,17,9,0
19678,19,4,3,18,10,2,49.1578947368421,934.0,82.0,4,19,7,17,29,0
19679,9,3,1,8,5,6,45.5,364.0,62.0,2,8,7,17,44,0
19680,3,1,3,2,2,5,45.0,90.0,57.0,4,2,7,17,9,0
19681,3,2,1,2,2,2,45.0,90.0,62.0,3,2,7,17,29,0
19682,2,1,1,1,1,3,43.0,43.0,43.0,1,1,7,17,29,0
19683,10,3,2,8,5,6,48.5,388.0,62.0,2,8,7,17,41,0
19684,1,1,1,1,1,3,43.0,43.0,43.0,1,1,7,17,29,0
19685,3,1,2,3,3,2,46.0,138.0,57.0,2,3,7,17,29,0
19686,25,2,4,17,7,3,40.888888888888886,736.0,72.0,4,18,7,17,29,0
19687,16,3,2,14,9,2,46.0,644.0,67.0,4,14,7,17,29,0
19688,8,1,1,6,4,3,51.857142857142854,363.0,82.0,1,7,7,17,9,0
19689,1,1,1,1,1,3,38.0,38.0,38.0,1,1,7,17,29,0
19690,2,2,1,2,2,8,38.0,76.0,48.0,1,2,7,17,29,0
19691,1,1,2,1,1,10,52.0,52.0,52.0,1,1,7,17,29,0
19692,1,1,3,1,1,4,48.0,48.0,48.0,1,1,7,17,29,0
19694,1,1,3,1,1,13,48.0,48.0,48.0,1,1,7,17,29,0
19695,4,2,2,2,2,6,38.0,114.0,38.0,1,3,7,17,24,0
19696,1,1,3,1,1,4,28.0,28.0,28.0,1,1,7,17,29,0
19697,4,1,1,2,1,3,52.5,105.0,62.0,1,2,7,17,29,0
19698,3,1,1,3,2,3,39.666666666666664,119.0,43.0,2,3,7,17,29,0
19699,2,2,1,2,2,1,43.0,86.0,48.0,2,2,7,17,24,0
19700,92,3,3,73,12,2,39.45205479452055,2880.0,72.0,5,73,7,17,29,1
19701,1,1,1,1,1,1,62.0,62.0,62.0,2,1,7,17,29,0
19702,8,1,1,5,1,3,48.666666666666664,292.0,82.0,1,6,7,17,9,0
19703,1,1,3,1,1,12,33.0,33.0,33.0,2,1,7,17,21,0
19704,20,2,4,13,8,4,39.5,553.0,57.0,1,14,7,17,29,0
19705,2,1,2,2,1,2,52.5,105.0,67.0,1,2,7,17,29,0
19706,4,1,1,3,1,3,43.0,129.0,43.0,1,3,7,17,29,0
19707,2,1,1,2,1,3,52.5,105.0,62.0,1,2,7,17,29,0
19708,5,2,4,4,3,3,44.25,177.0,48.0,5,4,7,17,24,1
19709,4,1,3,2,2,2,40.5,81.0,48.0,4,2,7,17,29,0
19710,3,2,3,3,3,2,38.0,114.0,48.0,1,3,7,17,29,0
19711,2,1,2,2,1,2,62.0,124.0,67.0,2,2,7,17,29,0
19712,8,2,3,8,7,2,36.625,293.0,57.0,4,8,7,17,29,0
19713,1,1,1,1,1,8,28.0,28.0,28.0,1,1,7,17,41,0
19714,6,1,2,5,3,2,57.2,286.0,67.0,2,5,7,17,29,0
19715,2,1,2,2,2,2,45.0,90.0,52.0,1,2,7,17,29,0
19716,2,1,1,2,2,3,62.0,124.0,62.0,2,2,7,17,29,0
19717,10,1,1,6,2,3,42.77777777777778,385.0,62.0,1,9,7,17,29,0
19718,4,1,1,4,4,1,44.0,176.0,62.0,3,4,7,17,29,0
19719,17,4,3,14,11,4,38.92857142857143,545.0,62.0,5,14,7,17,29,1
19720,2,1,1,1,1,2,62.0,124.0,62.0,1,2,7,17,29,0
19721,16,3,1,14,7,3,52.733333333333334,791.0,82.0,3,15,7,17,29,0
19722,11,2,1,7,3,3,47.625,381.0,72.0,1,8,7,17,29,0
19723,1,1,3,1,1,11,48.0,48.0,48.0,1,1,7,17,29,0
19725,1,1,3,1,1,9,28.0,28.0,28.0,1,1,7,17,29,0
19726,2,2,1,2,2,3,38.0,76.0,38.0,4,2,7,17,29,0
19727,7,2,2,5,5,4,50.6,253.0,62.0,1,5,7,17,29,0
19728,1,1,2,1,1,12,62.0,62.0,62.0,1,1,7,17,29,0
19729,4,2,1,2,2,3,65.0,130.0,82.0,1,2,7,17,29,0
19730,14,4,1,12,7,3,49.25,591.0,72.0,2,12,7,17,29,0
19731,19,3,4,17,8,3,44.23529411764706,752.0,82.0,5,17,7,17,29,1
19732,1,1,2,1,1,12,52.0,52.0,52.0,1,1,7,17,29,0
19733,7,3,1,4,3,3,44.0,176.0,52.0,4,4,7,17,29,0
19734,1,1,2,1,1,2,67.0,67.0,67.0,1,1,7,17,29,0
19735,1,1,2,1,1,2,62.0,62.0,62.0,1,1,7,17,29,0
19736,2,1,2,2,2,12,59.5,119.0,67.0,2,2,7,17,29,0
19737,2,2,1,2,2,4,42.5,85.0,57.0,1,2,7,17,29,0
19739,7,2,3,5,5,3,33.8,169.0,57.0,4,5,7,17,29,0
19740,1,1,3,1,1,6,33.0,33.0,33.0,1,1,7,17,29,0
19741,1,1,2,1,1,2,67.0,67.0,67.0,1,1,7,17,29,0
19742,3,1,3,3,3,9,39.666666666666664,119.0,48.0,1,3,7,17,29,0
19743,4,1,1,3,2,3,51.0,153.0,72.0,1,3,7,17,29,0
19744,9,2,4,8,4,3,45.875,367.0,72.0,2,8,7,17,29,0
19745,1,1,3,1,1,6,48.0,48.0,48.0,1,1,7,17,29,0
19746,8,1,1,7,2,3,54.714285714285715,383.0,82.0,1,7,7,17,29,0
19747,9,1,4,8,3,2,39.25,314.0,48.0,4,8,7,17,29,0
19748,3,1,2,2,2,4,54.5,109.0,57.0,1,2,7,17,29,0
19749,1,1,1,1,1,3,72.0,72.0,72.0,1,1,7,17,29,0
19751,1,1,3,1,1,13,28.0,28.0,28.0,3,1,7,17,29,0
19752,2,1,1,2,2,1,47.5,95.0,62.0,1,2,7,17,29,0
19753,2,1,1,2,2,1,28.0,56.0,28.0,1,2,7,17,29,0
19754,6,2,2,5,3,2,58.833333333333336,353.0,67.0,1,6,7,17,29,0
19755,7,1,1,4,2,2,45.25,181.0,62.0,1,4,7,17,29,0
19756,1,1,2,1,1,2,67.0,67.0,67.0,1,1,7,17,29,0
19757,6,2,3,5,3,4,36.0,180.0,48.0,1,5,7,17,29,0
19758,19,3,4,16,8,3,38.125,610.0,60.0,5,16,7,17,29,1
19759,2,2,3,2,2,3,40.5,81.0,43.0,1,2,7,17,29,0
19760,16,4,1,11,6,2,38.27272727272727,421.0,57.0,4,11,7,17,29,0
19761,19,3,1,13,3,3,49.2,738.0,82.0,3,15,7,17,29,0
19762,3,2,1,2,2,3,45.0,90.0,62.0,2,2,7,17,29,0
19763,12,3,2,7,4,2,48.25,386.0,67.0,2,8,7,17,29,0
19764,20,4,4,16,6,3,49.529411764705884,842.0,72.0,5,17,7,17,29,1
19765,9,2,1,8,5,3,39.125,313.0,62.0,1,8,7,17,29,0
